date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2022-08,STORE_005,P001,감기약_1,일반의약품,감기약,box,80,50,30,40
2022-08,STORE_001,P002,해열진통제_2,일반의약품,해열진통제,pack,45,40,210,35
2022-08,STORE_002,P002,해열진통제_2,일반의약품,해열진통제,pack,105,60,207,55
2022-08,STORE_003,P002,해열진통제_2,일반의약품,해열진통제,pack,70,50,263,50
2022-08,STORE_001,P005,지사제_5,일반의약품,지사제,box,65,50,31,45
2022-08,STORE_004,P002,해열진통제_2,일반의약품,해열진통제,pack,115,30,34,35
2022-08,STORE_001,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,105,65,221,50
2022-08,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,130,55,161,55
2022-08,STORE_003,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,125,65,339,65
2022-08,STORE_004,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,105,40,345,40
2022-08,STORE_005,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,95,55,296,55
2022-08,STORE_001,P004,멀미약_4,일반의약품,멀미약,box,95,60,311,70
2022-08,STORE_002,P004,멀미약_4,일반의약품,멀미약,box,70,65,329,60
2022-08,STORE_003,P004,멀미약_4,일반의약품,멀미약,box,115,45,50,35
2022-08,STORE_004,P004,멀미약_4,일반의약품,멀미약,box,140,75,306,70
2022-08,STORE_005,P002,해열진통제_2,일반의약품,해열진통제,pack,120,35,331,40
2022-08,STORE_001,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,140,55,139,60
2022-08,STORE_005,P005,지사제_5,일반의약품,지사제,box,130,55,38,55
2022-08,STORE_002,P019,외용제_19,일반의약품,외용제,bottle,105,35,228,30
2022-08,STORE_003,P015,구강청결제_15,의약외품,구강청결제,bottle,65,60,59,65
2022-08,STORE_004,P015,구강청결제_15,의약외품,구강청결제,bottle,75,55,173,60
2022-08,STORE_005,P015,구강청결제_15,의약외품,구강청결제,bottle,130,40,39,40
2022-08,STORE_001,P016,항암제_16,전문의약품,항암제,tube,115,65,115,70
2022-08,STORE_002,P016,항암제_16,전문의약품,항암제,tube,70,50,161,50
2022-08,STORE_003,P016,항암제_16,전문의약품,항암제,tube,90,70,231,70
2022-08,STORE_004,P016,항암제_16,전문의약품,항암제,tube,65,45,33,45
2022-08,STORE_001,P017,감기약_17,일반의약품,감기약,tube,110,55,181,50
2022-08,STORE_002,P017,감기약_17,일반의약품,감기약,tube,95,65,212,70
2022-08,STORE_002,P015,구강청결제_15,의약외품,구강청결제,bottle,125,35,200,35
2022-08,STORE_003,P017,감기약_17,일반의약품,감기약,tube,120,35,147,35
2022-08,STORE_005,P017,감기약_17,일반의약품,감기약,tube,150,60,90,70
2022-08,STORE_001,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,105,30,227,30
2022-08,STORE_002,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,95,35,99,35
2022-08,STORE_003,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,95,35,65,25
2022-08,STORE_004,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,85,40,211,35
2022-08,STORE_005,P018,정신신경용제_18,전문의약품,정신신경용제,bottle,75,70,136,55
2022-08,STORE_001,P019,외용제_19,일반의약품,외용제,bottle,100,75,36,60
2022-08,STORE_002,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,110,65,54,55
2022-08,STORE_003,P019,외용제_19,일반의약품,외용제,bottle,110,65,50,55
2022-08,STORE_004,P017,감기약_17,일반의약품,감기약,tube,120,45,227,50
2022-08,STORE_001,P015,구강청결제_15,의약외품,구강청결제,bottle,145,55,287,45
2022-08,STORE_005,P016,항암제_16,전문의약품,항암제,tube,80,60,283,55
2022-08,STORE_004,P014,마스크_14,의약외품,마스크,bottle,85,50,297,55
2022-08,STORE_004,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,75,55,295,45
2022-08,STORE_005,P014,마스크_14,의약외품,마스크,bottle,95,35,267,35
2022-08,STORE_001,P011,지사제_11,일반의약품,지사제,bottle,115,40,289,45
2022-08,STORE_002,P011,지사제_11,일반의약품,지사제,bottle,85,65,153,70
2022-08,STORE_003,P011,지사제_11,일반의약품,지사제,bottle,90,45,43,35
2022-08,STORE_004,P011,지사제_11,일반의약품,지사제,bottle,95,35,178,35
2022-08,STORE_005,P011,지사제_11,일반의약품,지사제,bottle,80,30,271,30
2022-08,STORE_001,P012,손소독제_12,의약외품,손소독제,pack,85,35,337,30
2022-08,STORE_002,P012,손소독제_12,의약외품,손소독제,pack,130,30,111,25
2022-08,STORE_003,P012,손소독제_12,의약외품,손소독제,pack,95,45,142,50
2022-08,STORE_004,P012,손소독제_12,의약외품,손소독제,pack,115,65,58,55
2022-08,STORE_005,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,110,50,112,40
2022-08,STORE_001,P013,마스크_13,의약외품,마스크,box,100,55,116,55
2022-08,STORE_002,P013,마스크_13,의약외품,마스크,box,115,10,181,5
2022-08,STORE_003,P013,마스크_13,의약외품,마스크,box,120,50,290,50
2022-08,STORE_004,P013,마스크_13,의약외품,마스크,box,95,70,249,80
2022-08,STORE_005,P013,마스크_13,의약외품,마스크,box,85,65,246,65
2022-08,STORE_001,P014,마스크_14,의약외품,마스크,bottle,105,65,317,65
2022-08,STORE_002,P014,마스크_14,의약외품,마스크,bottle,65,30,182,25
2022-08,STORE_003,P014,마스크_14,의약외품,마스크,bottle,75,50,242,50
2022-08,STORE_005,P012,손소독제_12,의약외품,손소독제,pack,100,80,243,80
2022-09,STORE_004,P026,항암제_26,전문의약품,항암제,bottle,100,45,245,35
2022-09,STORE_003,P026,항암제_26,전문의약품,항암제,bottle,135,45,40,50
2022-09,STORE_002,P026,항암제_26,전문의약품,항암제,bottle,55,50,260,45
2022-09,STORE_003,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,85,30,55,30
2022-09,STORE_005,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,75,60,117,65
2022-09,STORE_004,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,115,25,238,25
2022-09,STORE_005,P026,항암제_26,전문의약품,항암제,bottle,85,30,139,30
2022-09,STORE_002,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,135,45,119,40
2022-09,STORE_001,P026,항암제_26,전문의약품,항암제,bottle,80,30,252,35
2022-09,STORE_001,P027,멀미약_27,일반의약품,멀미약,box,125,35,154,30
2022-09,STORE_005,P027,멀미약_27,일반의약품,멀미약,box,85,45,307,45
2022-09,STORE_003,P027,멀미약_27,일반의약품,멀미약,box,70,55,157,45
2022-09,STORE_004,P027,멀미약_27,일반의약품,멀미약,box,100,55,276,65
2022-09,STORE_001,P028,멀미약_28,일반의약품,멀미약,pack,85,55,196,55
2022-09,STORE_002,P028,멀미약_28,일반의약품,멀미약,pack,105,50,356,40
2022-09,STORE_003,P028,멀미약_28,일반의약품,멀미약,pack,115,65,253,55
2022-09,STORE_004,P028,멀미약_28,일반의약품,멀미약,pack,105,30,124,25
2022-09,STORE_005,P028,멀미약_28,일반의약품,멀미약,pack,75,60,160,50
2022-09,STORE_001,P029,멀미약_29,일반의약품,멀미약,pack,105,65,235,55
2022-09,STORE_001,P025,당뇨병_치료제_25,전문의약품,당뇨병_치료제,bottle,120,30,72,25
2022-09,STORE_002,P027,멀미약_27,일반의약품,멀미약,box,85,100,60,90
2022-09,STORE_005,P024,방역용품_24,의약외품,방역용품,bottle,115,55,238,60
2022-09,STORE_003,P020,소화제_20,일반의약품,소화제,box,120,65,324,65
2022-09,STORE_003,P024,방역용품_24,의약외품,방역용품,bottle,110,45,104,35
2022-09,STORE_002,P029,멀미약_29,일반의약품,멀미약,pack,105,40,337,40
2022-09,STORE_004,P020,소화제_20,일반의약품,소화제,box,80,65,88,55
2022-09,STORE_005,P020,소화제_20,일반의약품,소화제,box,120,35,93,35
2022-09,STORE_001,P021,항암제_21,전문의약품,항암제,pack,120,70,298,75
2022-09,STORE_002,P021,항암제_21,전문의약품,항암제,pack,75,45,123,50
2022-09,STORE_003,P021,항암제_21,전문의약품,항암제,pack,105,60,207,55
2022-09,STORE_004,P021,항암제_21,전문의약품,항암제,pack,120,65,323,65
2022-09,STORE_005,P021,항암제_21,전문의약품,항암제,pack,80,55,185,50
2022-09,STORE_001,P022,마스크_22,의약외품,마스크,pack,125,40,236,40
2022-09,STORE_004,P024,방역용품_24,의약외품,방역용품,bottle,115,50,350,50
2022-09,STORE_002,P022,마스크_22,의약외품,마스크,pack,65,65,233,55
2022-09,STORE_004,P022,마스크_22,의약외품,마스크,pack,110,50,85,40
2022-09,STORE_005,P022,마스크_22,의약외품,마스크,pack,95,50,287,50
2022-09,STORE_001,P023,진통소염제_23,전문의약품,진통소염제,bottle,120,65,192,65
2022-09,STORE_002,P023,진통소염제_23,전문의약품,진통소염제,bottle,125,40,333,35
2022-09,STORE_003,P023,진통소염제_23,전문의약품,진통소염제,bottle,85,75,285,75
2022-09,STORE_004,P023,진통소염제_23,전문의약품,진통소염제,bottle,130,55,54,45
2022-09,STORE_005,P023,진통소염제_23,전문의약품,진통소염제,bottle,110,55,182,45
2022-09,STORE_001,P024,방역용품_24,의약외품,방역용품,bottle,100,80,80,75
2022-09,STORE_002,P024,방역용품_24,의약외품,방역용품,bottle,95,50,43,40
2022-09,STORE_003,P022,마스크_22,의약외품,마스크,pack,85,35,125,30
2022-09,STORE_003,P029,멀미약_29,일반의약품,멀미약,pack,130,35,42,35
2022-09,STORE_005,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,65,25,145,20
2022-09,STORE_005,P029,멀미약_29,일반의약품,멀미약,pack,120,55,31,60
2022-09,STORE_001,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,90,45,174,50
2022-09,STORE_002,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,105,45,101,50
2022-09,STORE_003,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,95,65,192,50
2022-09,STORE_004,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,95,60,332,55
2022-09,STORE_005,P035,고혈압_치료제_35,전문의약품,고혈압_치료제,bottle,105,45,42,40
2022-09,STORE_001,P036,항암제_36,전문의약품,항암제,tube,120,35,129,35
2022-09,STORE_002,P036,항암제_36,전문의약품,항암제,tube,85,80,356,70
2022-09,STORE_003,P036,항암제_36,전문의약품,항암제,tube,95,25,268,20
2022-09,STORE_004,P036,항암제_36,전문의약품,항암제,tube,135,50,313,50
2022-09,STORE_005,P034,체온계_34,의약외품,체온계,bottle,115,55,128,50
2022-09,STORE_005,P036,항암제_36,전문의약품,항암제,tube,85,60,293,45
2022-09,STORE_002,P037,방역용품_37,의약외품,방역용품,tube,95,50,200,55
2022-09,STORE_003,P037,방역용품_37,의약외품,방역용품,tube,145,55,137,50
2022-09,STORE_004,P037,방역용품_37,의약외품,방역용품,tube,125,75,125,65
2022-09,STORE_005,P037,방역용품_37,의약외품,방역용품,tube,130,75,135,60
2022-09,STORE_001,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,90,45,320,50
2022-09,STORE_002,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,110,45,142,40
2022-09,STORE_003,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,130,35,285,40
2022-09,STORE_004,P038,당뇨병_치료제_38,전문의약품,당뇨병_치료제,pack,105,65,103,75
2022-09,STORE_002,P020,소화제_20,일반의약품,소화제,box,65,45,77,35
2022-09,STORE_001,P037,방역용품_37,의약외품,방역용품,tube,85,50,315,55
2022-09,STORE_004,P034,체온계_34,의약외품,체온계,bottle,50,45,105,45
2022-09,STORE_003,P034,체온계_34,의약외품,체온계,bottle,95,55,132,65
2022-09,STORE_002,P034,체온계_34,의약외품,체온계,bottle,95,25,266,25
2022-09,STORE_001,P030,진통소염제_30,전문의약품,진통소염제,tube,145,50,267,55
2022-09,STORE_002,P030,진통소염제_30,전문의약품,진통소염제,tube,80,30,145,30
2022-09,STORE_003,P030,진통소염제_30,전문의약품,진통소염제,tube,70,50,342,45
2022-09,STORE_004,P030,진통소염제_30,전문의약품,진통소염제,tube,80,70,266,55
2022-09,STORE_005,P030,진통소염제_30,전문의약품,진통소염제,tube,75,55,261,45
2022-09,STORE_001,P031,방역용품_31,의약외품,방역용품,pack,105,55,85,50
2022-09,STORE_002,P031,방역용품_31,의약외품,방역용품,pack,125,20,262,15
2022-09,STORE_003,P031,방역용품_31,의약외품,방역용품,pack,90,45,133,50
2022-09,STORE_004,P031,방역용품_31,의약외품,방역용품,pack,110,40,67,45
2022-09,STORE_005,P031,방역용품_31,의약외품,방역용품,pack,85,70,87,65
2022-09,STORE_001,P032,해열진통제_32,일반의약품,해열진통제,box,90,60,112,55
2022-09,STORE_002,P032,해열진통제_32,일반의약품,해열진통제,box,95,40,239,45
2022-09,STORE_003,P032,해열진통제_32,일반의약품,해열진통제,box,75,80,213,80
2022-09,STORE_004,P032,해열진통제_32,일반의약품,해열진통제,box,80,45,102,45
2022-09,STORE_005,P032,해열진통제_32,일반의약품,해열진통제,box,120,65,300,60
2022-09,STORE_001,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,90,70,161,60
2022-09,STORE_002,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,75,60,178,55
2022-09,STORE_003,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,115,70,323,75
2022-09,STORE_004,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,115,85,99,95
2022-09,STORE_005,P033,기타_전문의약품_33,전문의약품,기타_전문의약품,box,125,40,180,40
2022-09,STORE_001,P034,체온계_34,의약외품,체온계,bottle,145,45,232,50
2022-09,STORE_004,P029,멀미약_29,일반의약품,멀미약,pack,90,55,302,50
2022-09,STORE_001,P020,소화제_20,일반의약품,소화제,box,140,45,91,50
2022-09,STORE_002,P010,기타_전문의약품_10,전문의약품,기타_전문의약품,pack,75,45,176,40
2022-09,STORE_004,P019,외용제_19,일반의약품,외용제,bottle,120,20,250,20
2022-09,STORE_005,P005,지사제_5,일반의약품,지사제,box,125,35,120,30
2022-09,STORE_001,P006,항생제_6,전문의약품,항생제,pack,135,35,257,30
2022-09,STORE_002,P006,항생제_6,전문의약품,항생제,pack,120,45,146,35
2022-09,STORE_003,P006,항생제_6,전문의약품,항생제,pack,105,40,143,45
2022-09,STORE_004,P006,항생제_6,전문의약품,항생제,pack,155,65,266,55
2022-09,STORE_005,P006,항생제_6,전문의약품,항생제,pack,105,45,105,45
2022-09,STORE_001,P007,정신신경용제_7,전문의약품,정신신경용제,box,135,40,161,45
2022-09,STORE_002,P007,정신신경용제_7,전문의약품,정신신경용제,box,80,75,176,75
2022-09,STORE_003,P007,정신신경용제_7,전문의약품,정신신경용제,box,130,45,309,50
2022-09,STORE_004,P005,지사제_5,일반의약품,지사제,box,90,65,284,65
2022-09,STORE_004,P007,정신신경용제_7,전문의약품,정신신경용제,box,125,65,210,55
2022-09,STORE_001,P008,소화제_8,일반의약품,소화제,tube,115,20,132,15
2022-09,STORE_002,P008,소화제_8,일반의약품,소화제,tube,165,40,268,35
2022-09,STORE_003,P008,소화제_8,일반의약품,소화제,tube,80,65,214,60
2022-09,STORE_004,P008,소화제_8,일반의약품,소화제,tube,110,45,316,45
2022-09,STORE_005,P008,소화제_8,일반의약품,소화제,tube,110,50,302,50
2022-09,STORE_001,P009,진통소염제_9,전문의약품,진통소염제,bottle,120,40,350,40
2022-09,STORE_002,P009,진통소염제_9,전문의약품,진통소염제,bottle,75,45,227,50
2022-09,STORE_003,P009,진통소염제_9,전문의약품,진통소염제,bottle,130,60,280,45
2022-09,STORE_004,P009,진통소염제_9,전문의약품,진통소염제,bottle,110,30,92,30
2022-09,STORE_005,P007,정신신경용제_7,전문의약품,정신신경용제,box,70,45,342,45
2022-09,STORE_005,P009,진통소염제_9,전문의약품,진통소염제,bottle,105,60,300,60
2022-09,STORE_003,P005,지사제_5,일반의약품,지사제,box,95,40,113,40
2022-09,STORE_001,P005,지사제_5,일반의약품,지사제,box,80,75,289,80
2022-09,STORE_001,P001,감기약_1,일반의약품,감기약,box,110,100,94,115
2022-09,STORE_002,P001,감기약_1,일반의약품,감기약,box,55,40,167,40
2022-09,STORE_003,P001,감기약_1,일반의약품,감기약,box,125,25,167,20
2022-09,STORE_004,P001,감기약_1,일반의약품,감기약,box,135,60,58,55
2022-09,STORE_005,P001,감기약_1,일반의약품,감기약,box,110,90,185,80
2022-09,STORE_001,P002,해열진통제_2,일반의약품,해열진통제,pack,130,35,199,35
2022-09,STORE_002,P002,해열진통제_2,일반의약품,해열진통제,pack,85,65,182,70
2022-09,STORE_003,P002,해열진통제_2,일반의약품,해열진통제,pack,90,50,72,50
2022-09,STORE_004,P002,해열진통제_2,일반의약품,해열진통제,pack,110,50,293,55
2022-09,STORE_002,P005,지사제_5,일반의약품,지사제,box,115,60,276,55
2022-09,STORE_005,P002,해열진통제_2,일반의약품,해열진통제,pack,95,65,224,70
2022-09,STORE_002,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,110,50,307,45
2022-09,STORE_003,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,70,35,330,30
2022-09,STORE_004,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,110,75,204,85
2022-09,STORE_005,P003,고혈압_치료제_3,전문의약품,고혈압_치료제,box,130,40,271,40
2022-09,STORE_001,P004,멀미약_4,일반의약품,멀미약,box,80,80,190,90
